Instance:,PRD,Database:,Horizon,View/Table/SP Name:,"SELECT

SR.SchemeRangeName AS [Range]
,SD.PortfolioLongName AS [Fund]
,ssc.Share_Class_Name_Long AS [ShareClass]
,SP.PriceDate
,SP.QuotedBid

FROM Schemes.SchemePrices SP 
JOIN Schemes.ShareClasses ssc ON ssc.ShareClassID = SP.ShareClassID
JOIN Schemes.SchemeDetails SD ON SD.pID = ssc.pID
JOIN Schemes.SchemeRange SR ON SR.SchemeRangeID = SD.SchemeRangeID
WHERE SD.SchemeRangeID IN (1)
AND SP.PriceDate BETWEEN '2015-06-01' AND '2022-09-30'
ORDER BY SP.PriceDate, SR.SchemeRangeName, SD.PortfolioLongName, ssc.Share_Class_Name_Long",,22865 records. Last Refreshed 05/10/2022 14:11:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Range,Fund,ShareClass,PriceDate,QuotedBid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Select Strategy Fund,Margetts Select Strategy Fund R Acc,06/12/2017,465.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Venture Strategy Fund,Margetts Venture Strategy Fund Acc,06/12/2017,518.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Venture Strategy Fund,Margetts Venture Strategy Fund R Acc,06/12/2017,539.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts International Strategy Fund,Margetts International Strategy Fund Acc,07/12/2017,363.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts International Strategy Fund,Margetts International Strategy Fund R Acc,07/12/2017,377.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund Acc,07/12/2017,366.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund Inc,07/12/2017,168.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund R Acc,07/12/2017,380.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund R Inc,07/12/2017,175.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Select Strategy Fund,Margetts Select Strategy Fund Acc,07/12/2017,446.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Select Strategy Fund,Margetts Select Strategy Fund R Acc,07/12/2017,463.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Venture Strategy Fund,Margetts Venture Strategy Fund Acc,07/12/2017,516.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Venture Strategy Fund,Margetts Venture Strategy Fund R Acc,07/12/2017,536.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts International Strategy Fund,Margetts International Strategy Fund Acc,08/12/2017,363.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts International Strategy Fund,Margetts International Strategy Fund R Acc,08/12/2017,378.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund Acc,08/12/2017,366.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund Inc,08/12/2017,168.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund R Acc,08/12/2017,380.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund R Inc,08/12/2017,175.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Select Strategy Fund,Margetts Select Strategy Fund Acc,08/12/2017,447.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Select Strategy Fund,Margetts Select Strategy Fund R Acc,08/12/2017,464.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Venture Strategy Fund,Margetts Venture Strategy Fund Acc,08/12/2017,516.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Venture Strategy Fund,Margetts Venture Strategy Fund R Acc,08/12/2017,536.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts International Strategy Fund,Margetts International Strategy Fund Acc,11/12/2017,363.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts International Strategy Fund,Margetts International Strategy Fund R Acc,11/12/2017,377.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund Acc,11/12/2017,365.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund Inc,11/12/2017,168.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund R Acc,11/12/2017,379.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund R Inc,11/12/2017,174.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Select Strategy Fund,Margetts Select Strategy Fund Acc,11/12/2017,446.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Select Strategy Fund,Margetts Select Strategy Fund R Acc,11/12/2017,463.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Venture Strategy Fund,Margetts Venture Strategy Fund Acc,11/12/2017,516.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Venture Strategy Fund,Margetts Venture Strategy Fund R Acc,11/12/2017,536.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts International Strategy Fund,Margetts International Strategy Fund Acc,12/12/2017,367.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts International Strategy Fund,Margetts International Strategy Fund R Acc,12/12/2017,381.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund Acc,12/12/2017,367.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund Inc,12/12/2017,168.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund R Acc,12/12/2017,381.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund R Inc,12/12/2017,175.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Select Strategy Fund,Margetts Select Strategy Fund Acc,12/12/2017,449.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Select Strategy Fund,Margetts Select Strategy Fund R Acc,12/12/2017,467.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Venture Strategy Fund,Margetts Venture Strategy Fund Acc,12/12/2017,521.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Venture Strategy Fund,Margetts Venture Strategy Fund R Acc,12/12/2017,542.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts International Strategy Fund,Margetts International Strategy Fund Acc,13/12/2017,368.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts International Strategy Fund,Margetts International Strategy Fund R Acc,13/12/2017,382.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund Acc,13/12/2017,368.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund Inc,13/12/2017,169.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund R Acc,13/12/2017,382.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund R Inc,13/12/2017,176.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Select Strategy Fund,Margetts Select Strategy Fund Acc,13/12/2017,450.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Select Strategy Fund,Margetts Select Strategy Fund R Acc,13/12/2017,468.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Venture Strategy Fund,Margetts Venture Strategy Fund Acc,13/12/2017,522.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Venture Strategy Fund,Margetts Venture Strategy Fund R Acc,13/12/2017,543.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts International Strategy Fund,Margetts International Strategy Fund Acc,14/12/2017,368.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts International Strategy Fund,Margetts International Strategy Fund R Acc,14/12/2017,382.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund Acc,14/12/2017,368.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund Inc,14/12/2017,169.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund R Acc,14/12/2017,383.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund R Inc,14/12/2017,176.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Select Strategy Fund,Margetts Select Strategy Fund Acc,14/12/2017,450.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Select Strategy Fund,Margetts Select Strategy Fund R Acc,14/12/2017,468.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Venture Strategy Fund,Margetts Venture Strategy Fund Acc,14/12/2017,523.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Venture Strategy Fund,Margetts Venture Strategy Fund R Acc,14/12/2017,543.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts International Strategy Fund,Margetts International Strategy Fund Acc,15/12/2017,366.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts International Strategy Fund,Margetts International Strategy Fund R Acc,15/12/2017,381.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund Acc,15/12/2017,368.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund Inc,15/12/2017,169.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund R Acc,15/12/2017,382.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund R Inc,15/12/2017,176.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Select Strategy Fund,Margetts Select Strategy Fund Acc,15/12/2017,449.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Select Strategy Fund,Margetts Select Strategy Fund R Acc,15/12/2017,467.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Venture Strategy Fund,Margetts Venture Strategy Fund Acc,15/12/2017,521.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Venture Strategy Fund,Margetts Venture Strategy Fund R Acc,15/12/2017,542.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts International Strategy Fund,Margetts International Strategy Fund Acc,18/12/2017,366.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts International Strategy Fund,Margetts International Strategy Fund R Acc,18/12/2017,380.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund Acc,18/12/2017,368.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund Inc,18/12/2017,169.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund R Acc,18/12/2017,382.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund R Inc,18/12/2017,176.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Select Strategy Fund,Margetts Select Strategy Fund Acc,18/12/2017,449.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Select Strategy Fund,Margetts Select Strategy Fund R Acc,18/12/2017,467.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Venture Strategy Fund,Margetts Venture Strategy Fund Acc,18/12/2017,522.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Venture Strategy Fund,Margetts Venture Strategy Fund R Acc,18/12/2017,543.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts International Strategy Fund,Margetts International Strategy Fund Acc,19/12/2017,369.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts International Strategy Fund,Margetts International Strategy Fund R Acc,19/12/2017,384.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund Acc,19/12/2017,370.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund Inc,19/12/2017,170.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund R Acc,19/12/2017,384.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund R Inc,19/12/2017,176.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Select Strategy Fund,Margetts Select Strategy Fund Acc,19/12/2017,453.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Select Strategy Fund,Margetts Select Strategy Fund R Acc,19/12/2017,470.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Venture Strategy Fund,Margetts Venture Strategy Fund Acc,19/12/2017,526.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Venture Strategy Fund,Margetts Venture Strategy Fund R Acc,19/12/2017,547.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts International Strategy Fund,Margetts International Strategy Fund Acc,20/12/2017,371.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts International Strategy Fund,Margetts International Strategy Fund R Acc,20/12/2017,385.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund Acc,20/12/2017,370.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund Inc,20/12/2017,170.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund R Acc,20/12/2017,385.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund R Inc,20/12/2017,177.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Select Strategy Fund,Margetts Select Strategy Fund Acc,20/12/2017,454.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Select Strategy Fund,Margetts Select Strategy Fund R Acc,20/12/2017,472.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Venture Strategy Fund,Margetts Venture Strategy Fund Acc,20/12/2017,529.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Venture Strategy Fund,Margetts Venture Strategy Fund R Acc,20/12/2017,550.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts International Strategy Fund,Margetts International Strategy Fund Acc,21/12/2017,369.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts International Strategy Fund,Margetts International Strategy Fund R Acc,21/12/2017,384.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund Acc,21/12/2017,370.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund Inc,21/12/2017,170.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund R Acc,21/12/2017,384.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Providence Strategy Fund,Margetts Providence Strategy Fund R Inc,21/12/2017,177.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Select Strategy Fund,Margetts Select Strategy Fund Acc,21/12/2017,453.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Select Strategy Fund,Margetts Select Strategy Fund R Acc,21/12/2017,471.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Risk Rated Strategy,Margetts Venture Strategy Fund,Margetts Venture Strategy Fund Acc,21/12/2017,528.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
